order_id,date,Products,region,quantity_sold,unit_price,total_sales
14081,2/5/2024,books,north ,8,$88.78 ,710.24
14082,1/4/2024,books,north ,7,$101.14 ,707.98
14083,3/29/2024,Electronics,south,7,$146.57 ,1025.99
14084,3/8/2024,Home goods,south,3,$27.27 ,81.81
14085,1/8/2024,books,south,1,$47.13 ,47.13
14086,2/14/2024,sports,east,2,$116.17 ,232.34
14087,5/26/2024,Electronics,south,8,$173.13 ,1385.04
14088,2/8/2024,sports,south,5,$168.44 ,842.2
14089,4/4/2024,Home goods,west,4,$49.75 ,199
14090,6/29/2024,toys,west,3,$129.78 ,389.34
14091,4/6/2024,books,west,6,$30.72 ,184.32
14092,1/17/2024,books,south,5,$50.03 ,250.15
14093,1/8/2024,sports,east,8,$50.73 ,405.84
14094,3/29/2024,clothings,south,7,$118.19 ,827.33
14095,2/9/2024,books,north ,4,$192.00 ,768
14096,3/13/2024,sports,south,6,$128.36 ,770.16
14097,3/11/2024,toys,north ,3,$108.27 ,324.81
14098,5/1/2024,Home goods,north ,10,$145.52 ,1455.2
14099,2/18/2024,Electronics,south,, Thirty ,
14100,6/6/2024,toys,east,9,$125.82 ,1132.38
14101,1/3/2024,clothings,north ,3,$116.99 ,350.97
14102,1/15/2024,toys,north ,1,$92.27 ,92.27
14103,1/11/2024,Home goods,north ,8,$95.26 ,762.08
14104,2/11/2024,sports,south,10,$78.85 ,788.5
14105,1/8/2024,toys,west,9,$66.20 ,595.8
14106,6/18/2024,Electronics,east,7, Thirty ,
14107,4/9/2024,clothings,east,4,$87.04 ,348.16
14108,1/14/2024,Home goods,east,7,$21.56 ,150.92
14109,6/3/2024,books,west,7,$156.00 ,1092
14110,2/24/2024,clothings,west,,$199.34 ,
14111,1/11/2024,books,south,5,$81.41 ,407.05
14112,2/3/2024,books,west,7,  ,
14113,5/13/2024,clothings,south,6,$161.18 ,967.08
14114,1/29/2024,Home goods,west,3,$63.59 ,190.77
14115,6/17/2024,sports,east,6,$103.90 ,623.4
14116,4/21/2024,toys,north ,6,$56.17 ,337.02
14117,5/10/2024,sports,north ,2,$187.27 ,374.54
14118,3/20/2024,books,east,2,$90.54 ,181.08
14119,4/5/2024,clothings,west,10,$45.47 ,454.7
14120,5/12/2024,toys,east,7,$57.04 ,399.28
14121,1/6/2024,Electronics,west,6,$156.74 ,940.44
14122,3/17/2024,books,east,1,$195.90 ,195.9
14123,6/20/2024,books,east,3,$35.91 ,107.73
14124,3/23/2024,Home goods,west,9,$147.56 ,1328.04
14125,5/19/2024,Home goods,north ,3,$69.09 ,207.27
14126,5/18/2024,sports,south,4,$117.29 ,469.16
14127,2/26/2024,books,east,9,$124.42 ,1119.78
14128,5/27/2024,Electronics,north ,8,$173.82 ,1390.56
14129,1/3/2024,sports,east,7,$156.56 ,1095.92
14130,3/11/2024,books,north ,8,$175.53 ,1404.24
14131,3/20/2024,books,west,7,$103.22 ,722.54
14132,2/15/2024,books,east,9,$26.86 ,241.74
14133,5/16/2024,Electronics,south,3,$33.18 ,99.54
14134,6/20/2024,sports,south,7,$89.63 ,627.41
14135,6/14/2024,books,east,6,$73.69 ,442.14
14136,6/13/2024,books,south,7, Thirty ,
14137,2/4/2024,clothings,west,2,$125.50 ,251
14138,5/25/2024,books,west,8,$52.26 ,418.08
14139,6/19/2024,books,south,7,$180.07 ,1260.49
14140,6/28/2024,books,west,1,$104.63 ,104.63
14141,1/29/2024,books,north ,9,$83.28 ,749.52
14142,1/2/2024,toys,north ,9,$90.39 ,813.51
14143,1/29/2024,Home goods,north ,4,$109.12 ,436.48
14144,1/26/2024,Home goods,east,8,$77.24 ,617.92
14145,3/14/2024,clothings,north ,10,$123.62 ,1236.2
14146,5/24/2024,toys,east,7,$171.15 ,1198.05
14147,4/10/2024,Home goods,north ,2,$170.15 ,340.3
14148,4/11/2024,toys,north ,,$89.32 ,
14149,1/6/2024,Home goods,north ,7,$174.96 ,1224.72
14150,3/20/2024,sports,east,8,$191.15 ,1529.2
14151,5/29/2024,sports,south,1,$162.75 ,162.75
14152,4/15/2024,toys,east,10,$114.18 ,1141.8
14153,5/23/2024,clothings,north ,2,$16.37 ,32.74
14154,1/2/2024,sports,east,9,$28.57 ,257.13
14155,3/27/2024,Electronics,east,3,$86.19 ,258.57
14156,6/6/2024,clothings,east,9,$133.30 ,1199.7
14157,5/14/2024,sports,north ,8,  ,
14158,1/19/2024,sports,west,2,$131.68 ,263.36
14159,5/7/2024,toys,north ,3,$144.57 ,433.71
14160,3/3/2024,Electronics,north ,10,$21.52 ,215.2
14161,2/23/2024,toys,north ,9,$54.27 ,488.43
14162,5/16/2024,toys,south,1,$187.03 ,187.03
14163,6/23/2024,Electronics,north ,2,$50.96 ,101.92
14164,4/24/2024,books,north ,7,$75.37 ,527.59
14165,2/10/2024,Electronics,east,6,$13.01 ,78.06
14166,6/5/2024,clothings,south,5,$147.97 ,739.85
14167,2/27/2024,Electronics,south,1,$74.29 ,74.29
14168,4/3/2024,clothings,north ,10,$68.16 ,681.6
14169,2/8/2024,clothings,east,9,$102.44 ,921.96
14170,5/8/2024,sports,north ,3,$13.65 ,40.95
14171,1/7/2024,Electronics,north ,4,$75.91 ,303.64
14172,3/22/2024,clothings,north ,6,$117.06 ,702.36
14173,4/23/2024,Electronics,east,1,$34.71 ,34.71
14174,5/29/2024,Electronics,north ,9,$51.53 ,463.77
14175,3/21/2024,books,south,6, Thirty ,
14176,2/8/2024,sports,east,2,$28.66 ,57.32
14177,6/2/2024,Electronics,north ,8,$52.01 ,416.08
14178,2/5/2024,Home goods,east,4,$95.76 ,383.04
14179,5/6/2024,sports,east,7,$118.23 ,827.61
14180,2/11/2024,toys,south,9,$23.35 ,210.15
14181,6/4/2024,clothings,east,6,$128.52 ,771.12
14182,4/29/2024,toys,east,6,  ,
14183,5/2/2024,Electronics,west,4,$165.09 ,660.36
14184,5/18/2024,Home goods,west,7,$122.73 ,859.11
14185,5/4/2024,clothings,east,2,$88.12 ,176.24
14186,6/17/2024,books,east,2, Thirty ,
14187,3/1/2024,toys,east,10,$63.68 ,636.8
14188,4/29/2024,Home goods,east,9,$54.30 ,488.7
14189,4/3/2024,Home goods,south,6,$11.31 ,67.86
14190,4/6/2024,books,north ,8,$174.71 ,1397.68
14191,5/9/2024,books,west,4,$37.51 ,150.04
14192,6/1/2024,books,west,8,$118.01 ,944.08
14193,2/5/2024,clothings,west,8,$174.05 ,1392.4
14194,5/28/2024,Electronics,south,5,$145.78 ,728.9
14195,1/9/2024,sports,east,,$183.16 ,
14196,3/24/2024,clothings,west,7,$118.16 ,827.12
14197,3/5/2024,Electronics,north ,4,$114.73 ,458.92
14198,4/15/2024,toys,east,7,$90.32 ,632.24
14199,4/13/2024,Home goods,west,1,$165.58 ,165.58
14200,4/28/2024,sports,east,4,$117.35 ,469.4
14201,5/31/2024,toys,north ,3,$18.27 ,54.81
14202,6/2/2024,Home goods,west,10,$45.04 ,450.4
14203,5/29/2024,clothings,south,9,$16.35 ,147.15
14204,5/12/2024,Electronics,north ,1,$23.19 ,23.19
14205,5/20/2024,Home goods,east,10,$48.47 ,484.7
14206,3/2/2024,sports,south,4,$18.83 ,75.32
14207,4/22/2024,books,east,9,$120.22 ,1081.98
14208,6/13/2024,Electronics,south,3, Thirty ,
14209,6/13/2024,toys,north ,6,$11.68 ,70.08
14210,1/30/2024,clothings,west,7,$198.09 ,1386.63
14211,2/16/2024,Home goods,east,4,$134.94 ,539.76
14212,6/2/2024,clothings,north ,9,$45.99 ,413.91
14213,1/21/2024,books,west,5,$23.25 ,116.25
14214,1/20/2024,toys,south,8,$157.36 ,1258.88
14215,3/3/2024,books,west,2,$113.78 ,227.56
14216,1/22/2024,Home goods,south,6,$150.77 ,904.62
14217,6/27/2024,Electronics,north ,2,$48.66 ,97.32
14218,1/30/2024,Electronics,west,5,$86.25 ,431.25
14219,2/27/2024,sports,south,8,$104.02 ,832.16
14220,1/10/2024,toys,east,9,$56.64 ,509.76
14221,1/10/2024,books,west,7,$143.53 ,1004.71
14222,2/20/2024,toys,west,2,$61.13 ,122.26
14223,5/21/2024,toys,west,5,$52.02 ,260.1
14224,6/7/2024,Electronics,east,3,$148.11 ,444.33
14225,4/2/2024,books,north ,8,$161.60 ,1292.8
14226,2/28/2024,toys,east,2,$105.96 ,211.92
14227,1/19/2024,Home goods,north ,6,$93.75 ,562.5
14228,6/10/2024,Home goods,south,2,$158.19 ,316.38
14229,2/23/2024,Home goods,west,1,$59.41 ,59.41
14230,5/13/2024,books,south,10,$148.47 ,1484.7
14231,1/15/2024,clothings,east,5,$188.13 ,940.65
14232,4/5/2024,sports,west,3,$181.65 ,544.95
14233,4/29/2024,books,south,2,$58.39 ,116.78
14234,2/12/2024,clothings,south,1,$78.96 ,78.96
14235,3/3/2024,toys,west,3,$82.15 ,246.45
14236,5/6/2024,toys,west,1,$163.28 ,163.28
14237,4/1/2024,sports,south,2,$124.81 ,249.62
14238,6/21/2024,Electronics,west,5,$37.30 ,186.5
14239,6/10/2024,books,north ,7,$154.63 ,1082.41
14240,1/8/2024,clothings,north ,3,$167.00 ,501
14241,3/17/2024,sports,east,5,$109.63 ,548.15
14242,5/20/2024,sports,east,9,$195.25 ,1757.25
14243,1/1/2024,books,west,10,$26.55 ,265.5
14244,1/4/2024,sports,south,7,$198.86 ,1392.02
14245,2/17/2024,Electronics,north ,7,$22.46 ,157.22
14246,4/9/2024,toys,east,,$79.94 ,
14247,2/16/2024,Home goods,east,4,  ,
14248,2/25/2024,Home goods,east,6,$99.99 ,599.94
14249,1/1/2024,books,north ,5,$39.19 ,195.95
14250,1/15/2024,toys,north ,3,$30.04 ,90.12
14251,3/26/2024,Electronics,north ,10,$172.72 ,1727.2
14252,3/7/2024,clothings,east,9,$143.18 ,1288.62
14253,3/20/2024,Home goods,east,10,$119.38 ,1193.8
14254,1/28/2024,books,south,6,$144.19 ,865.14
14255,6/27/2024,Home goods,north ,3,$117.89 ,353.67
14256,4/10/2024,clothings,east,4,$138.11 ,552.44
14257,6/2/2024,Electronics,east,1,$119.67 ,119.67
14258,6/24/2024,clothings,south,8,$148.99 ,1191.92
14259,5/18/2024,books,south,8,$97.97 ,783.76
14260,6/2/2024,clothings,west,10,$128.44 ,1284.4
14261,5/22/2024,Home goods,north ,4,$118.05 ,472.2
14262,5/8/2024,clothings,east,7,$75.13 ,525.91
14263,5/18/2024,sports,east,1,$22.02 ,22.02
14264,3/21/2024,clothings,west,3,$38.14 ,114.42
14265,6/20/2024,books,east,7,$114.81 ,803.67
14266,3/9/2024,Electronics,west,7,$191.76 ,1342.32
14267,4/29/2024,toys,west,5,$171.40 ,857
14268,3/2/2024,Home goods,north ,10,$70.53 ,705.3
14269,2/19/2024,clothings,south,3,$192.29 ,576.87
14270,2/22/2024,Home goods,east,8,$131.79 ,1054.32
14271,4/30/2024,Electronics,south,4,$177.95 ,711.8
14272,1/26/2024,sports,east,10,$15.57 ,155.7
14273,2/29/2024,Electronics,south,,$128.77 ,
14274,2/5/2024,clothings,north ,10,$73.59 ,735.9
14275,1/10/2024,toys,east,3,$45.98 ,137.94
14276,2/22/2024,sports,north ,3,$199.68 ,599.04
14277,4/5/2024,books,east,3,$91.45 ,274.35
14278,6/7/2024,Electronics,south,10,$159.29 ,1592.9
14279,3/6/2024,Electronics,north ,1,$98.99 ,98.99
14280,6/30/2024,Electronics,south,2,$89.31 ,178.62
14281,5/1/2024,books,north ,7,$94.02 ,658.14
14282,5/17/2024,toys,north ,6,$113.11 ,678.66
14283,6/28/2024,books,north ,7,$12.81 ,89.67
14284,4/4/2024,sports,south,4,$20.03 ,80.12
14285,4/10/2024,toys,west,3,$26.60 ,79.8
14286,6/11/2024,sports,south,1,$71.48 ,71.48
14287,6/8/2024,sports,east,4,$93.82 ,375.28
14288,5/28/2024,sports,east,10,$58.82 ,588.2
14289,1/19/2024,clothings,south,3,$22.50 ,67.5
14290,3/10/2024,clothings,north ,8,$64.81 ,518.48
14291,3/27/2024,books,south,3,$101.45 ,304.35
14292,6/16/2024,Home goods,east,7,$153.52 ,1074.64
14293,2/5/2024,books,north ,3,$163.20 ,489.6
14294,2/28/2024,clothings,south,6,$141.07 ,846.42
14295,5/7/2024,Electronics,east,10,$32.98 ,329.8
14296,1/11/2024,toys,north ,8,$83.76 ,670.08
14297,1/6/2024,sports,west,5,$177.62 ,888.1
14298,5/4/2024,clothings,north ,8,$110.79 ,886.32
14299,3/24/2024,books,north ,4,$105.91 ,423.64
14300,1/24/2024,sports,west,8,$38.30 ,306.4
14301,3/28/2024,Home goods,west,5,$58.50 ,292.5
14302,4/11/2024,Electronics,east,8,$35.91 ,287.28
14303,4/20/2024,sports,west,2,$192.10 ,384.2
14304,6/10/2024,toys,west,3,$160.34 ,481.02
14305,3/20/2024,sports,east,3,$47.96 ,143.88
14306,5/25/2024,Home goods,south,2,$32.44 ,64.88
14307,3/27/2024,sports,east,6,$161.42 ,968.52
14308,3/4/2024,Home goods,east,1,$40.02 ,40.02
14309,4/11/2024,sports,south,9,$166.45 ,1498.05
14310,3/17/2024,books,north ,3,$30.99 ,92.97
14311,2/7/2024,toys,south,9,$139.21 ,1252.89
14312,1/27/2024,toys,east,3,$27.61 ,82.83
14313,1/20/2024,Home goods,north ,4,$153.04 ,612.16
14314,3/27/2024,Home goods,west,10,$117.18 ,1171.8
14315,6/22/2024,books,west,6,$128.35 ,770.1
14316,5/15/2024,Home goods,east,3,$160.38 ,481.14
14317,4/27/2024,toys,west,3,$41.87 ,125.61
14318,2/29/2024,toys,north ,9,$75.32 ,677.88
14319,4/26/2024,Electronics,west,7,$94.42 ,660.94
14320,5/4/2024,sports,south,4,$190.11 ,760.44
14321,4/29/2024,books,south,1,$31.83 ,31.83
14322,1/22/2024,sports,south,2,$60.64 ,121.28
14323,1/31/2024,sports,north ,3,$158.07 ,474.21
14324,5/2/2024,toys,west,2,$120.81 ,241.62
14325,2/10/2024,Electronics,east,3,$157.23 ,471.69
14326,1/18/2024,Electronics,north ,5,$145.48 ,727.4
14327,1/19/2024,books,east,10,$19.35 ,193.5
14328,3/19/2024,Electronics,east,9,$84.85 ,763.65
14329,3/14/2024,sports,west,2,$89.55 ,179.1
14330,1/16/2024,Electronics,north ,6,$175.17 ,1051.02
14331,3/19/2024,books,north ,7,$37.04 ,259.28
14332,6/14/2024,toys,east,7, Thirty ,
14333,5/4/2024,books,west,8,$114.57 ,916.56
14334,6/26/2024,clothings,south,5,$152.56 ,762.8
14335,4/15/2024,toys,south,6,$192.40 ,1154.4
14336,6/5/2024,Electronics,south,10,$97.51 ,975.1
14337,2/27/2024,Electronics,south,8,$90.01 ,720.08
14338,1/6/2024,toys,north ,7,$37.32 ,261.24
14339,1/16/2024,books,north ,4,$170.77 ,683.08
14340,4/14/2024,books,east,6,$146.80 ,880.8
14341,4/6/2024,sports,south,9,$161.89 ,1457.01
14342,1/16/2024,books,west,7,$28.33 ,198.31
14343,5/14/2024,books,south,5,$54.99 ,274.95
14344,3/12/2024,sports,south,4,$141.51 ,566.04
14345,5/27/2024,Electronics,west,8,$25.76 ,206.08
14346,2/6/2024,toys,south,5,$103.92 ,519.6
14347,1/16/2024,clothings,north ,5,$13.22 ,66.1
14348,2/26/2024,toys,west,7,$169.15 ,1184.05
14349,1/21/2024,Electronics,north ,7,$34.39 ,240.73
14350,3/27/2024,Electronics,east,5,$46.85 ,234.25
14351,1/25/2024,Electronics,south,1,$75.28 ,75.28
14352,3/22/2024,Electronics,east,3,$63.08 ,189.24
14353,4/11/2024,Home goods,north ,3,$195.01 ,585.03
14354,6/5/2024,Electronics,south,7,$199.66 ,1397.62
14355,4/3/2024,clothings,south,4,$135.21 ,540.84
14356,2/28/2024,clothings,south,2,$175.15 ,350.3
14357,3/11/2024,Electronics,north ,8,$154.75 ,1238
14358,2/17/2024,clothings,east,2,$79.13 ,158.26
14359,1/2/2024,Home goods,east,2,$56.12 ,112.24
14360,2/6/2024,sports,west,10,$112.09 ,1120.9
14361,4/30/2024,Home goods,east,,$163.80 ,
14362,1/12/2024,Electronics,west,7,$134.22 ,939.54
14363,5/6/2024,Home goods,north ,1,$160.27 ,160.27
14364,2/8/2024,clothings,north ,5,$180.39 ,901.95
14365,3/9/2024,clothings,east,7,$142.10 ,994.7
14366,5/31/2024,books,south,2,$23.09 ,46.18
14367,5/7/2024,books,east,5,$118.05 ,590.25
14368,3/19/2024,Home goods,north ,1,$163.34 ,163.34
14369,3/12/2024,Electronics,east,9,$113.24 ,1019.16
14370,5/26/2024,books,north ,10,$48.89 ,488.9
14371,3/16/2024,Home goods,east,1,$55.14 ,55.14
14372,1/24/2024,Home goods,north ,6,$157.51 ,945.06
14373,2/5/2024,sports,north ,8,$137.10 ,1096.8
14374,4/15/2024,Electronics,south,4,$174.23 ,696.92
14375,5/25/2024,sports,west,3,$157.91 ,473.73
14376,1/27/2024,Home goods,east,3,$111.21 ,333.63
14377,2/12/2024,toys,north ,3,$170.54 ,511.62
14378,4/19/2024,Electronics,south,3,$118.25 ,354.75
14379,5/20/2024,Home goods,east,4,  ,
14380,3/13/2024,Electronics,west,,$197.18 ,
14381,1/10/2024,sports,west,1,$143.73 ,143.73
14382,2/15/2024,Home goods,north ,3,$143.97 ,431.91
14383,4/22/2024,books,north ,8,$80.69 ,645.52
14384,2/19/2024,clothings,west,3,$165.79 ,497.37
14385,3/11/2024,Electronics,west,3,$97.26 ,291.78
14386,4/28/2024,books,south,8,  ,
14387,5/5/2024,toys,west,6, Thirty ,
14388,5/13/2024,Home goods,east,1,$154.69 ,154.69
14389,3/13/2024,toys,west,7,$150.29 ,1052.03
14390,6/1/2024,books,east,2,$95.83 ,191.66
14391,1/1/2024,Home goods,north ,3,$23.51 ,70.53
14392,6/6/2024,books,east,2,$160.45 ,320.9
14393,6/25/2024,sports,south,4,$129.09 ,516.36
14394,3/2/2024,clothings,west,1, Thirty ,
14395,5/27/2024,clothings,east,2,  ,
14396,3/24/2024,Electronics,south,,$150.99 ,
14397,5/31/2024,toys,north ,6,$41.39 ,248.34
14398,3/13/2024,books,west,9,$77.33 ,695.97
14399,2/18/2024,toys,east,,$97.51 ,
14400,3/2/2024,Home goods,south,9,$191.17 ,1720.53
14401,6/11/2024,Home goods,south,10,$84.85 ,848.5
14402,1/7/2024,clothings,south,7,$87.00 ,609
14403,3/22/2024,toys,north ,7,$50.64 ,354.48
14404,4/2/2024,sports,west,4,$142.44 ,569.76
14405,5/1/2024,Electronics,west,7,$155.03 ,1085.21
14406,4/4/2024,Home goods,north ,8,$192.97 ,1543.76
14407,6/26/2024,sports,north ,4,$118.74 ,474.96
14408,1/18/2024,Electronics,east,8,$37.79 ,302.32
14409,4/6/2024,books,south,2,$21.66 ,43.32
14410,5/20/2024,Electronics,north ,2,$23.78 ,47.56
14411,5/13/2024,books,south,8,$128.12 ,1024.96
14412,6/25/2024,sports,east,7,$126.94 ,888.58
14413,2/18/2024,toys,west,1,$21.67 ,21.67
14414,1/4/2024,Home goods,east,10,$84.56 ,845.6
14415,4/14/2024,toys,south,7,$147.50 ,1032.5
14416,6/5/2024,books,north ,9,$36.83 ,331.47
14417,5/10/2024,books,east,3,$66.33 ,198.99
14418,6/23/2024,sports,north ,3,$25.51 ,76.53
14419,1/19/2024,sports,south,10,$131.42 ,1314.2
14420,2/14/2024,sports,south,10,$70.17 ,701.7
14421,3/24/2024,Home goods,south,7,$199.70 ,1397.9
14422,5/11/2024,clothings,east,6,$189.07 ,1134.42
14423,6/5/2024,Electronics,south,3,$64.50 ,193.5
14424,6/21/2024,books,north ,5,$33.81 ,169.05
14425,3/29/2024,clothings,north ,10,$11.84 ,118.4
14426,1/22/2024,toys,east,9,$135.67 ,1221.03
14427,3/10/2024,toys,north ,2,$44.89 ,89.78
14428,5/25/2024,sports,east,1,$122.29 ,122.29
14429,3/28/2024,Home goods,west,5,$193.37 ,966.85
14430,3/15/2024,books,east,10,$108.78 ,1087.8
14431,2/5/2024,Home goods,south,6,$150.86 ,905.16
14432,3/6/2024,books,east,1,$36.19 ,36.19
14433,6/8/2024,Home goods,south,3,$128.59 ,385.77
14434,1/2/2024,clothings,north ,1, Thirty ,
14435,4/7/2024,Home goods,east,10,$170.24 ,1702.4
14436,6/14/2024,sports,east,9,$31.36 ,282.24
14437,1/24/2024,books,east,4,$69.96 ,279.84
14438,1/23/2024,toys,west,6,$54.79 ,328.74
14439,2/25/2024,toys,west,10,$22.38 ,223.8
14440,3/16/2024,Electronics,east,,$175.40 ,
14441,3/2/2024,clothings,north ,4,$118.12 ,472.48
14442,4/12/2024,books,north ,8,$160.79 ,1286.32
14443,5/11/2024,Electronics,west,10,$69.37 ,693.7
14444,2/17/2024,books,north ,8,$160.97 ,1287.76
14445,1/17/2024,clothings,east,7,$173.07 ,1211.49
14446,3/9/2024,Electronics,east,1,$137.10 ,137.1
14447,6/6/2024,Home goods,east,3,$36.45 ,109.35
14448,3/19/2024,sports,south,10,$57.93 ,579.3
14449,6/29/2024,Home goods,west,6,$131.20 ,787.2
14450,1/11/2024,clothings,west,7,$184.67 ,1292.69
14451,5/2/2024,books,east,6,$22.45 ,134.7
14452,4/12/2024,toys,south,7,$155.36 ,1087.52
14453,3/9/2024,clothings,south,8,$66.17 ,529.36
14454,2/17/2024,books,east,,$75.59 ,
14455,1/21/2024,clothings,east,4,$108.55 ,434.2
14456,6/25/2024,clothings,east,7,$175.02 ,1225.14
14457,2/16/2024,books,west,6,$62.01 ,372.06
14458,6/30/2024,Electronics,east,8,$120.42 ,963.36
14459,3/13/2024,sports,west,1,$118.61 ,118.61
14460,1/27/2024,Electronics,west,10,$195.12 ,1951.2
14461,2/24/2024,clothings,west,7,$171.57 ,1200.99
14462,4/23/2024,toys,west,8,$131.32 ,1050.56
14463,1/21/2024,books,south,9,$55.24 ,497.16
14464,6/8/2024,books,south,8,$30.21 ,241.68
14465,1/26/2024,toys,north ,2,$170.49 ,340.98
14466,5/24/2024,Electronics,north ,9,$32.94 ,296.46
14467,2/18/2024,books,north ,3,$142.56 ,427.68
14468,6/22/2024,clothings,east,8,$119.62 ,956.96
14469,5/26/2024,sports,east,4,$11.57 ,46.28
14470,6/28/2024,Home goods,north ,7,$18.21 ,127.47
14471,2/11/2024,toys,south,9,$132.88 ,1195.92
14472,3/28/2024,Home goods,south,5,$150.06 ,750.3
14473,6/5/2024,sports,south,1,$88.50 ,88.5
14474,1/10/2024,clothings,north ,8,$128.66 ,1029.28
14475,5/3/2024,toys,west,3,$19.21 ,57.63
14476,3/4/2024,toys,north ,1,$15.46 ,15.46
14477,4/15/2024,clothings,west,8,$145.45 ,1163.6
14478,1/27/2024,Electronics,west,3,$110.54 ,331.62
14479,5/20/2024,toys,west,1,$51.06 ,51.06
14480,4/24/2024,Home goods,west,5,$51.34 ,256.7
14481,5/3/2024,clothings,south,9,$85.60 ,770.4
14482,4/16/2024,clothings,east,10,$100.76 ,1007.6
14483,4/6/2024,Electronics,south,8,$46.84 ,374.72
14484,4/8/2024,Electronics,west,2,$19.68 ,39.36
14485,1/12/2024,Electronics,east,9,$124.06 ,1116.54
14486,1/30/2024,Electronics,east,6,$144.80 ,868.8
14487,6/26/2024,clothings,south,1,$17.72 ,17.72
14488,5/21/2024,Home goods,north ,3,$78.53 ,235.59
14489,2/9/2024,clothings,south,6, Thirty ,
14490,1/11/2024,books,north ,5,$106.85 ,534.25
14491,3/3/2024,Electronics,north ,1,$64.63 ,64.63
14492,5/16/2024,toys,east,8,$178.67 ,1429.36
14493,1/15/2024,sports,east,1,$103.06 ,103.06
14494,5/10/2024,Home goods,north ,4,$134.05 ,536.2
14495,6/17/2024,toys,north ,,$74.98 ,
14496,5/14/2024,books,west,8,$34.12 ,272.96
14497,1/6/2024,toys,east,7,$59.09 ,413.63
14498,1/25/2024,Electronics,east,3,$47.68 ,143.04
14499,1/9/2024,sports,north ,,$120.33 ,
14500,4/13/2024,toys,east,10,$135.22 ,1352.2
14501,4/8/2024,clothings,east,9,$85.17 ,766.53
14502,5/29/2024,sports,south,3,$95.11 ,285.33
14503,6/20/2024,toys,south,1,$75.86 ,75.86
14504,3/15/2024,Electronics,north ,9,$67.07 ,603.63
14505,4/19/2024,Home goods,west,4,$122.96 ,491.84
14506,1/28/2024,toys,south,2,$150.10 ,300.2
14507,3/29/2024,clothings,north ,2,$34.84 ,69.68
14508,2/24/2024,toys,east,10,$99.40 ,994
14509,1/2/2024,clothings,south,7,$42.73 ,299.11
14510,2/14/2024,toys,west,1,$153.94 ,153.94
14511,3/25/2024,books,east,8,$73.95 ,591.6
14512,4/29/2024,Electronics,north ,,$127.57 ,
14513,3/20/2024,toys,west,4,$107.38 ,429.52
14514,1/6/2024,Home goods,north ,9,$82.29 ,740.61
14515,6/18/2024,sports,west,7,$86.08 ,602.56
14516,3/26/2024,clothings,south,3,$80.52 ,241.56
14517,1/8/2024,clothings,east,2,$111.28 ,222.56
14518,1/3/2024,clothings,north ,10,$81.52 ,815.2
14519,3/13/2024,toys,east,3,$176.99 ,530.97
14520,5/12/2024,Home goods,east,9,$162.34 ,1461.06
14521,3/13/2024,books,north ,10,$41.66 ,416.6
14522,4/15/2024,sports,north ,3,$28.21 ,84.63
14523,1/3/2024,toys,south,1,$38.51 ,38.51
14524,6/10/2024,books,east,2,$20.87 ,41.74
14525,1/25/2024,Home goods,west,8,$130.83 ,1046.64
14526,2/19/2024,books,west,1,$121.44 ,121.44
14527,2/14/2024,sports,east,5,$20.23 ,101.15
14528,3/2/2024,books,north ,9,$174.25 ,1568.25
14529,4/23/2024,books,south,5,$193.90 ,969.5
14530,3/21/2024,books,east,2,$73.21 ,146.42
14531,2/15/2024,books,north ,2,$180.64 ,361.28
14532,4/22/2024,books,east,10,$193.20 ,1932
14533,2/20/2024,Home goods,west,4,$184.54 ,738.16
14534,2/25/2024,toys,north ,2,$124.22 ,248.44
14535,5/23/2024,Electronics,west,3,$69.13 ,207.39
14536,1/29/2024,sports,west,10, Thirty ,
14537,6/19/2024,clothings,west,1,$118.47 ,118.47
